"timestamp","speed","rpm","engine_temp","fuel_level","tyre_fl","tyre_fr","tyre_rl","tyre_rr"
2026-02-24 08:16:17,53.4,3180,90.3,78.99,31.7,33.7,34.4,35.1
2026-02-24 08:16:18,44.7,2904,92.5,78.99,32.6,31.9,32.4,33.4
2026-02-24 08:16:19,0,700,94,78.96,32.2,32.6,32.8,32.3
2026-02-24 08:16:20,56.4,3584,94.3,78.91,30.9,31.1,34.4,33.8
2026-02-24 08:16:21,39.1,1889,86.3,78.89,32.4,29.9,31.5,34.4
2026-02-24 08:16:22,60.1,3644,90.6,78.85,31.5,33,30.7,31.9
2026-02-24 08:16:23,35.6,1797,84.7,78.85,33.1,31.6,35.4,34.6
2026-02-24 08:16:24,20.5,1087,100.8,78.85,32.5,32.6,34.3,32.7
2026-02-24 08:16:25,63.7,3492,90.6,78.82,32.1,32.9,32.1,33.4
2026-02-24 08:16:26,47.7,3374,96.2,78.82,33.7,31.5,29.6,32.7
2026-02-24 08:16:27,97.4,5789,91.1,78.79,32.6,30.9,33,31.7
2026-02-24 08:16:28,58.7,4080,96.6,78.79,33.9,32.3,35.5,31.4
2026-02-24 08:16:29,60.7,3119,94.2,78.78,29.2,31.4,33.3,35.3
2026-02-24 08:16:30,56.5,3155,98.3,78.78,32.9,31.3,33.6,32.2
2026-02-24 08:16:31,35.9,2393,97.5,78.76,30.2,32.4,34.4,33.1
2026-02-24 08:16:32,39.4,2204,94.9,78.76,32.6,31.9,31.9,30.8
2026-02-24 08:16:33,60.9,4250,89.6,78.71,30.9,33.2,34.7,32.8
2026-02-24 08:16:34,60.8,3452,89.3,78.69,31.9,31.1,33.2,32.5
2026-02-24 08:16:35,53.7,2575,95.4,78.67,32.3,31.8,33.5,32
2026-02-24 08:16:36,30.2,1784,87.2,78.66,33.7,34.4,34.4,33.3
2026-02-24 08:16:37,70.3,4099,99,78.63,32,30.3,32.9,32.7
2026-02-24 08:16:38,24.5,1429,95.8,78.61,33.5,30.3,33.5,34.1
2026-02-24 08:16:39,38.5,2062,95,78.6,32.9,31.3,33.4,33.9
2026-02-24 08:16:40,79.9,4588,92.4,78.55,30.9,31.6,30.8,31.8
2026-02-24 08:16:41,52.9,2936,97.8,78.52,31.4,32.6,32.9,32.1
2026-02-24 08:16:42,59.6,3454,93.9,78.48,28.3,30.2,35.2,31.5
2026-02-24 08:16:43,50.7,2697,91.2,78.47,31.2,33.2,34.2,31.8
2026-02-24 08:16:44,30.1,2141,90,78.43,32.4,32.8,33,35.1
2026-02-24 08:16:45,36,1896,91.3,78.41,31.9,32.1,35.7,36.6
2026-02-24 08:16:46,47.5,3234,97.4,78.4,31,31.5,33.1,36
2026-02-24 08:16:47,1.1,700,93.3,78.4,31.2,31.2,32.8,33.6
2026-02-24 08:16:48,32.3,2191,89.1,78.4,32.2,31.9,31.4,34.4
2026-02-24 08:16:49,57,3239,90.7,78.39,32.1,34.3,36.9,33.5
2026-02-24 08:16:50,40.5,2469,78.2,78.38,29.4,32.3,32.1,33.6
2026-02-24 08:16:51,40.7,2671,93.7,78.34,30.9,32.3,31.3,33.2
2026-02-24 08:16:52,58,3205,97.8,78.31,31.9,29.4,34.7,33.7
2026-02-24 08:16:53,36.8,2279,85.2,78.29,33,32.7,33.1,33.9
2026-02-24 08:16:54,54.4,3251,92.6,78.27,29.5,31.3,33.9,32.4
2026-02-24 08:16:55,23.7,1086,89.1,78.24,31.9,32,33.5,33.8
2026-02-24 08:16:56,26.6,1769,87.3,78.22,30.4,31.8,33.3,35.3
2026-02-24 08:16:57,19.9,700,92.5,78.22,33,31.3,33.9,34.3
2026-02-24 08:16:58,46.3,3241,87.5,78.17,31.5,33.3,32.8,33.3
2026-02-24 08:16:59,41.9,2873,91.5,78.16,31.5,33.4,31.9,32.9
2026-02-24 08:17:00,66.6,3935,99.9,78.11,31,31.8,33.1,33.3
2026-02-24 08:17:01,44.4,2534,81.8,78.11,30.1,30.5,34,32.2
2026-02-24 08:17:02,65.3,4022,88,78.1,30.5,31.1,33.1,31.1
2026-02-24 08:17:03,74.2,4306,89.4,78.1,31.5,34.3,29.4,34.6
2026-02-24 08:17:04,37.6,2197,99.5,78.08,32.6,30.5,32.9,32
2026-02-24 08:17:05,50.8,3117,97.3,78.06,32.4,32.1,32.4,33.3
2026-02-24 08:17:06,32.3,1910,91.7,78.03,34.1,31.1,33.7,35.1
2026-02-24 08:17:07,56.1,3879,84.6,78,32.3,30.7,33.8,33.8
2026-02-24 08:17:08,28.8,1627,93.7,77.97,31.4,32.7,34,35.3
2026-02-24 08:17:09,29.6,1513,92.6,77.92,32.7,32.5,33.8,31.3
2026-02-24 08:17:10,49.3,2618,95,77.89,31.6,31.9,31.3,32.1
2026-02-24 08:17:11,46.4,2614,92,77.89,33.6,33.6,35.6,33.3
2026-02-24 08:17:12,48.9,2642,83.6,77.87,32.1,32.4,34.5,32.9
2026-02-24 08:17:13,46,3044,90.3,77.83,34.8,32.3,33.8,33.9
2026-02-24 08:17:14,37.1,2300,101,77.82,29.3,33.8,30.8,34.5
2026-02-24 08:17:15,43,2549,82,77.82,30.5,33.8,32.1,35
2026-02-24 08:17:16,69.3,4166,92.9,77.77,32.9,29.3,32.7,34.6
2026-02-24 08:17:17,44.7,2410,101.5,77.76,32.7,31,31.7,32.1
2026-02-24 08:17:18,25.2,2217,89.3,77.75,32,33.2,31.5,33
2026-02-24 08:17:19,32.3,2181,95,77.73,29.5,33.5,32.1,33.6
2026-02-24 08:17:20,28.5,1945,89.1,77.72,31,31.7,33.3,32.6
2026-02-24 08:17:21,31.5,1941,94.5,77.68,33.3,34.2,34.1,33
2026-02-24 08:17:22,26.1,1614,84,77.65,33.2,33,33.4,32.6
2026-02-24 08:17:23,5.6,700,88.3,77.61,31.4,32.4,35,33.7
2026-02-24 08:17:24,55,3430,98.4,77.59,31.5,32.1,33.1,34.8
2026-02-24 08:17:25,54.9,3528,105.7,77.57,30.1,32.9,32.3,31.7
2026-02-24 08:17:26,41.2,2339,89.4,77.56,31.9,30.4,33.7,33.5
2026-02-24 08:17:27,34.1,2427,94.2,77.53,32.5,31.6,34.2,31.7
2026-02-24 08:17:28,32.8,1526,99.3,77.53,32.7,30.3,30.4,33
2026-02-24 08:17:29,51,3608,90.7,77.51,34.4,31.1,31.8,32.7
2026-02-24 08:17:30,48.4,2879,92.9,77.48,33.7,32.1,32.2,32.4
2026-02-24 08:17:31,51.3,3140,96.5,77.45,33,33.4,34.2,32.9
2026-02-24 08:17:32,45.1,2689,77.7,77.44,30.5,31.2,33,35.1
2026-02-24 08:17:33,54.3,3005,95.8,77.43,32.1,32.7,32.1,34.1
2026-02-24 08:17:34,51.5,2950,86.8,77.42,32.9,31.5,32.8,33.4
2026-02-24 08:17:35,53.4,3659,92.7,77.38,31,33.1,34.7,32.4
2026-02-24 08:17:36,52.4,3766,90.1,77.35,30.8,32.5,30.6,33
2026-02-24 08:17:37,69.9,3877,91.5,77.33,30.1,31.9,33.8,33.1
2026-02-24 08:17:38,29.2,1859,97.5,77.33,32,30.6,32.2,34.7
2026-02-24 08:17:39,67.6,3895,93.9,77.31,30.8,32.4,33.2,33.7
2026-02-24 08:17:40,40,2427,88.9,77.31,30.9,33.2,33.7,33.1
2026-02-24 08:17:41,44,2745,92.7,77.31,31.4,29.5,36.6,32.8
2026-02-24 08:17:42,46.2,2617,97.4,77.31,31.9,30.4,32.4,31
2026-02-24 08:17:43,38.3,2384,95.2,77.27,32.4,31.5,31.5,32.3
2026-02-24 08:17:44,6.7,902,83.3,77.23,31,34.4,31.2,32.6
2026-02-24 08:17:45,40.3,2094,74.3,77.23,31.8,31.4,33.8,32
2026-02-24 08:17:46,45.6,2617,94.3,77.2,33.2,31.6,31.4,34.8
2026-02-24 08:17:47,18.9,1223,108.6,77.18,32.7,32,32.9,34.7
2026-02-24 08:17:48,53.2,3304,94.4,77.16,35,32.9,32.5,32.3
2026-02-24 08:17:49,36,2180,93.9,77.11,31,31.1,34.1,34
2026-02-24 08:17:50,66.7,4106,89.2,77.09,32.1,32,36.2,33.9
2026-02-24 08:17:51,49,2891,94.2,77.05,31.9,30.7,31.1,33.5
2026-02-24 08:17:52,33.2,2049,95.5,77.02,34.3,33.8,30.7,35.2
2026-02-24 08:17:53,47.5,2829,97.8,76.97,31.4,33.2,32.8,31.4
2026-02-24 08:17:54,48.9,3209,92.6,76.93,31.1,32.5,33.6,33
2026-02-24 08:17:55,58.7,3735,86.8,76.89,33.1,32.1,34,34.6
2026-02-24 08:17:56,42.6,2550,90.8,76.88,33.4,31.7,32.3,32.4
2026-02-24 08:17:57,14.5,1264,84.6,76.86,33.2,31.6,33.2,31.8
2026-02-24 08:17:58,25.5,1581,92.8,76.83,30.8,32.8,33.9,32.7
2026-02-24 08:17:59,32.1,2100,83.4,76.81,31.6,31.3,31.6,34.1
2026-02-24 08:18:00,51.4,3152,104.7,76.78,34.9,32.4,31.9,33
2026-02-24 08:18:01,40.7,2258,80.7,76.76,29.8,33,32.7,31.6
2026-02-24 08:18:02,35.8,2368,91.3,76.73,34.2,33.4,32.9,34.2
2026-02-24 08:18:03,32.3,1383,104.1,76.73,33,32.5,35.3,33.2
2026-02-24 08:18:04,47.3,2547,85.5,76.72,31.3,32,32.8,34.1
2026-02-24 08:18:05,32.2,2120,86.9,76.69,31.7,31.2,31.5,32.1
2026-02-24 08:18:06,39,2712,79.7,76.63,30.8,31.8,31.7,33.9
2026-02-24 08:18:07,30.9,1402,82.9,76.62,31.6,31.2,33.9,31.8
2026-02-24 08:18:08,24.2,1807,85.7,76.59,32.5,33.6,34.3,33.5
2026-02-24 08:18:09,59.3,3158,82.5,76.54,32.8,32.3,33.6,33.6
2026-02-24 08:18:10,25.2,1333,94.3,76.53,29.6,32.3,33,31.1
2026-02-24 08:18:11,46.1,2367,100.8,76.53,31.6,33.9,30.7,34.1
2026-02-24 08:18:12,36.5,2135,86.9,76.52,31.6,34.2,33.1,31.2
2026-02-24 08:18:13,29.1,1761,85.2,76.49,31.1,31.4,32.3,31.8
2026-02-24 08:18:14,48.9,3058,99,76.49,33,31.9,33.6,34.5
2026-02-24 08:18:15,50.6,2909,83.2,76.49,33.3,32.9,32.7,33
2026-02-24 08:18:16,64,3834,94.1,76.45,32.7,31.4,33.1,33.9
2026-02-24 08:18:17,49.9,3085,96.6,76.43,30.9,32.8,33.2,33.2
2026-02-24 08:18:18,42.9,2282,104.3,76.39,32.1,32.8,33.6,30.5
2026-02-24 08:18:19,84,4830,94.8,76.39,32.7,29.6,32.6,31.2
2026-02-24 08:18:20,35.2,2526,87,76.37,32.5,31.8,33.5,31.7
2026-02-24 08:18:21,30,914,100.1,76.35,30.5,30.4,33.1,32.4
2026-02-24 08:18:22,37,2507,82.3,76.31,31.7,33.4,31.8,33.8
2026-02-24 08:18:23,43.3,2916,95.3,76.27,31.2,33.3,33.7,31.9
2026-02-24 08:18:24,54,3645,92.5,76.23,32.1,32.2,32.6,32.7
2026-02-24 08:18:25,51.2,2952,78.1,76.22,32,32.6,33.9,33.7
2026-02-24 08:18:26,43.4,2856,91.6,76.19,30.9,30.8,33.7,32.1
2026-02-24 08:18:27,32.2,1997,94.4,76.13,34.8,31.6,33.1,35.3
2026-02-24 08:18:28,61.9,3523,119.6,76.12,33.7,31.7,32.5,33
2026-02-24 08:18:29,58.7,3688,101.3,76.12,33.5,32.2,33.1,35.2
2026-02-24 08:18:30,34.1,2157,89.3,76.09,30.2,31.7,31.2,32.7
2026-02-24 08:18:31,55.3,3201,83.7,76.02,33.2,33.3,32.3,31.6
2026-02-24 08:18:32,51.8,2970,90.3,76.02,31.5,31.7,33.4,35.4
2026-02-24 08:18:33,60.7,3562,93,76.02,32.1,33.5,33.7,34.7
2026-02-24 08:18:34,47.2,2982,77.8,76,28.9,32.1,33.6,34.5
2026-02-24 08:18:35,27.9,1658,89.7,76,31.6,31.5,33.2,36
2026-02-24 08:18:36,57,3014,95.8,75.96,32.6,32.3,32.7,33.9
2026-02-24 08:18:37,34.1,2139,91.4,75.95,29.5,31.8,31.2,33.1
2026-02-24 08:18:38,52.9,3064,95.6,75.89,32,31.6,33.5,33.5
2026-02-24 08:18:39,70.1,4434,101.2,75.89,31.4,30.6,33.5,30.9
2026-02-24 08:18:40,23.7,1059,81.1,75.87,34.2,30.4,33.4,30.6
2026-02-24 08:18:41,68.4,3531,100.5,75.85,31.8,30.7,31.6,33.5
2026-02-24 08:18:42,65.3,3769,96.3,75.81,31.5,31.9,32.7,32.4
2026-02-24 08:18:43,37.1,2035,100.3,75.81,32.4,33.7,31.6,34
2026-02-24 08:18:44,41.2,2675,96,75.79,30.8,31.8,32.1,32.2
2026-02-24 08:18:45,34.7,1521,92.5,75.76,32.5,32.3,33.4,35.5
2026-02-24 08:18:46,36.4,1863,103.4,75.75,32.4,31.7,30.8,32.8
2026-02-24 08:18:47,53.7,3184,90.7,75.71,29.6,32.7,33.5,29.6
2026-02-24 08:18:48,31.5,1669,80,75.69,31.7,32.4,30.9,35.5
2026-02-24 08:18:49,42.1,2469,92.3,75.66,31.3,32.9,32.7,33.6
2026-02-24 08:18:50,42.8,2209,80.4,75.63,31.4,31.7,32.6,33.3
2026-02-24 08:18:51,43.6,2369,100.4,75.6,31.2,33.6,31.1,32.3
2026-02-24 08:18:52,47.7,2586,83.4,75.54,33.6,31,34.1,34
2026-02-24 08:18:53,68.9,3611,99.2,75.52,31.3,33.1,32.2,33.8
2026-02-24 08:18:54,38.2,2407,87.7,75.5,32.7,32.2,33.7,34.5
2026-02-24 08:18:55,33.1,1824,89.9,75.48,33.4,33.6,32.9,33.3
2026-02-24 08:18:56,56.9,3247,100.9,75.46,31.2,31.3,34.1,32.9
2026-02-24 08:18:57,50.7,3375,94.9,75.44,31.8,30.7,34.7,33.5
2026-02-24 08:18:58,48.5,3110,83.8,75.38,29.5,31.6,32.8,31
2026-02-24 08:18:59,53.9,3026,90.9,75.36,32.4,33.5,34,33.4
2026-02-24 08:19:00,23.8,1692,90,75.33,30.8,33.3,35.4,32.7
2026-02-24 08:19:01,60.9,3540,86.7,75.27,33,31.6,34.2,35.8
2026-02-24 08:19:02,51.8,2979,95.8,75.26,32.4,33.3,33.5,32.7
2026-02-24 08:19:03,59.3,3608,107.8,75.23,32.7,33,33.6,33.6
2026-02-24 08:19:04,36,2202,85.4,75.19,33,31.5,32.3,31.9
2026-02-24 08:19:05,17.4,1012,90.8,75.17,31.9,30.9,31.8,31.7
2026-02-24 08:19:06,37.7,2186,108.1,75.16,32.2,31.7,32.1,31.2
2026-02-24 08:19:07,31.4,2004,93.3,75.14,32.7,32.9,32.4,32
2026-02-24 08:19:08,78.3,4996,89.9,75.14,31.7,32.5,32.1,31
2026-02-24 08:19:09,38.8,2210,92,75.1,31.3,33.9,33.3,33.3
2026-02-24 08:19:10,41.8,2944,82,75.1,33,30.9,32.6,32.6
2026-02-24 08:19:11,60.9,3404,91.1,75.08,32,32.7,31.7,31.8
2026-02-24 08:19:12,54.3,3858,85.5,75.06,32.9,32.4,32.2,33.8
2026-02-24 08:19:13,55.1,3552,84.5,75.06,32.5,33.2,32.8,32.9
2026-02-24 08:19:14,84.5,4962,93.3,75.05,31.5,31.7,32.5,29.6
2026-02-24 08:19:15,47.5,2212,87.5,75,31.9,33.2,31.4,31.8
2026-02-24 08:19:16,73.6,4297,95,74.98,32.4,31.3,29.9,33.5
2026-02-24 08:19:17,48.8,2824,94.7,74.97,31.9,31.5,33,31.4
2026-02-24 08:19:18,23.1,1819,94.2,74.94,31.4,33.3,34.6,33.5
2026-02-24 08:19:19,11.6,809,92.8,74.91,30.1,32.5,35.8,33.7
2026-02-24 08:19:20,54.7,2736,95.1,74.89,33,31.9,30.6,31.7
2026-02-24 08:19:21,30,1882,85.3,74.86,31,32.8,31.9,32.9
2026-02-24 08:19:22,45.6,2453,84.3,74.85,31.5,33.5,34.1,34.1
2026-02-24 08:19:23,71.7,3792,87.3,74.85,31.6,32.2,33.1,33.5
2026-02-24 08:19:24,50.2,3288,98.8,74.85,32.5,30.9,32.7,35.2
2026-02-24 08:19:25,40.7,2623,91.8,74.84,31.9,31.9,33.8,33.9
2026-02-24 08:19:26,16.1,846,91,74.82,31.6,30,34,33.5
2026-02-24 08:19:27,33,2411,90.7,74.8,31.1,29.1,33.5,32.2
2026-02-24 08:19:28,36.4,2090,92.6,74.77,32.9,31.7,31.6,33.7
2026-02-24 08:19:29,55.3,2812,95.1,74.77,32.1,32.9,35,29.9
2026-02-24 08:19:30,52.3,3411,92.2,74.76,35,33.1,33.1,33.6
2026-02-24 08:19:31,45.2,2509,97.9,74.74,29.6,30.7,37.2,32.9
2026-02-24 08:19:32,47.7,2903,99.6,74.73,33.9,31.5,33.1,33.1
2026-02-24 08:19:33,40.7,2165,98.5,74.69,31,29.4,34,33.7
2026-02-24 08:19:34,45.5,2339,93.1,74.69,31.7,31.6,33.6,32.7
2026-02-24 08:19:35,49.1,3078,100.5,74.66,32.9,32.7,32.5,33.4
2026-02-24 08:19:36,51.7,2832,93,74.65,32.8,33.2,34.7,33.3
2026-02-24 08:19:37,72.4,4182,93.3,74.63,32.3,31.2,33.5,31.9
2026-02-24 08:19:38,28.3,1915,92.8,74.58,31.5,34.4,31.9,32.2
2026-02-24 08:19:39,67.1,3257,96.4,74.56,31.2,31.7,32,32.2
2026-02-24 08:19:40,55.1,3025,88.2,74.54,35.3,33.3,31.4,33.2
2026-02-24 08:19:41,21.8,1767,87.2,74.48,28.4,34.3,31.5,34.6
2026-02-24 08:19:42,40.8,2446,101.8,74.47,32.5,32.8,33.2,33
2026-02-24 08:19:43,35.6,1631,83.9,74.46,32.5,31.4,31.7,33.6
2026-02-24 08:19:44,31,1845,99.7,74.44,31.9,30,34,31.9
2026-02-24 08:19:45,21.9,1328,82.3,74.42,32.2,31.1,32.7,33.3
2026-02-24 08:19:46,37.6,2023,102.9,74.39,32.5,30.2,33.7,32.8
2026-02-24 08:19:47,38.5,2104,91.7,74.38,32.4,31.8,32.1,33.6
2026-02-24 08:19:48,40.1,2394,106.5,74.35,32.5,31.6,30.7,31.7
2026-02-24 08:19:49,14.1,1098,94,74.34,34.3,34.4,33.4,33.6
2026-02-24 08:19:50,51.6,2844,88.4,74.34,30.5,32.6,33.1,32.7
2026-02-24 08:19:51,56.2,3587,97.3,74.32,31.9,32.4,34.3,35
2026-02-24 08:19:52,56.8,2848,93.6,74.31,31.6,31.4,32.4,33.2
2026-02-24 08:19:53,56.6,3993,96.2,74.28,32.2,32.9,31.8,32.1
2026-02-24 08:19:54,48,3111,93.5,74.23,31.9,28.8,31.5,33.6
2026-02-24 08:19:55,67,3833,100.3,74.23,30.7,32.2,34,32.7
2026-02-24 08:19:56,31.9,1883,97.7,74.23,31.6,30.1,31.9,31.7
2026-02-24 08:19:57,26.6,1226,89.6,74.23,32.3,30.2,32.6,33.3
2026-02-24 08:19:58,50.1,2726,93.4,74.23,31.9,33.3,32.8,32.5
2026-02-24 08:19:59,51.6,3185,101.8,74.23,32.7,31.1,31.5,33.6
2026-02-24 08:20:00,33.8,1409,93.2,74.2,32.9,31.5,29.8,34
2026-02-24 08:20:01,45.5,2933,99.5,74.16,31.4,31.5,32.5,32.4
2026-02-24 08:20:02,49.8,3239,98.6,74.15,30.9,32,33.3,29.3
2026-02-24 08:20:03,50.7,3079,93.4,74.14,31.5,34.3,32.4,32.5
2026-02-24 08:20:04,58.1,3250,97,74.13,31.7,32.8,33.5,31.7
2026-02-24 08:20:05,59,3730,88.7,74.09,30.4,31.4,33,32.9
2026-02-24 08:20:06,8.6,700,91.7,74.06,30.3,31.5,33.6,32.5
2026-02-24 08:20:07,70.9,4787,103.6,74.03,30.7,33,31.1,34.5
2026-02-24 08:20:08,51.8,3259,93.5,74.02,33.3,30,32.7,33.4
2026-02-24 08:20:09,36.4,2742,99.5,74.01,32.8,32.3,33.6,33.3
2026-02-24 08:20:10,28.3,1515,89.5,74.01,33.1,33.2,33.2,33.1
2026-02-24 08:20:11,58.6,3862,77.7,74.01,31.5,30.7,34.6,31.3
2026-02-24 08:20:12,49.9,3285,86.6,73.99,30.8,31.7,33.8,36.8
2026-02-24 08:20:13,61.2,3863,90.6,73.99,32.2,32.1,33.7,31.5
2026-02-24 08:20:14,44.1,3178,84.7,73.98,33.5,29.4,34,32.7
2026-02-24 08:20:15,41.3,2831,97.1,73.96,31.7,33.1,33.2,32.6
2026-02-24 08:20:16,78.6,5046,91.9,73.94,32.4,32.4,32.4,32.8
2026-02-24 08:20:17,14.5,1283,86.2,73.91,32.3,29.9,34.1,31.8
2026-02-24 08:20:18,50.9,2839,98.5,73.9,33.1,30.5,33.3,33.2
2026-02-24 08:20:19,50.8,3255,90,73.89,31.6,31.8,35.1,33.5
2026-02-24 08:20:20,51.6,3476,85,73.86,32.3,31.6,33.3,32.6
2026-02-24 08:20:21,53.4,2642,91.3,73.82,31.4,31,31.6,31.6
2026-02-24 08:20:22,40.9,2828,92.9,73.82,32.6,30.3,33.7,35
2026-02-24 08:20:23,62.5,3427,106.3,73.82,31.1,33.4,30.4,32.3
2026-02-24 08:20:24,8.2,700,93.6,73.8,32.1,32.2,32.3,30.4
2026-02-24 08:20:25,32.9,1943,89.8,73.75,33.5,33.7,33.6,33.2
2026-02-24 08:20:26,43.2,2078,86.1,73.73,31.8,30.9,32.9,33
2026-02-24 08:20:27,47.4,2612,93,73.72,34.6,31.7,35.6,30.4
2026-02-24 08:20:28,51.1,3320,90,73.72,31.6,32.6,33.2,33.4
2026-02-24 08:20:29,54.6,3301,97,73.7,32.6,32.5,33.5,32.7
2026-02-24 08:20:30,22.4,1730,93.6,73.67,30.4,32.5,32.4,36.8
2026-02-24 08:20:31,45.1,2789,100.7,73.67,31.8,32.2,32,33.3
2026-02-24 08:20:32,52.9,2661,93.3,73.64,30.4,31.4,34,32.6
2026-02-24 08:20:33,64.9,3549,83.6,73.61,31.1,31.4,33.5,33.8
2026-02-24 08:20:34,43.3,2646,86.7,73.57,30.5,32.3,33.1,31.4
2026-02-24 08:20:35,69,4012,91.9,73.55,29.9,31.3,32.5,34.4
2026-02-24 08:20:36,40.8,2720,95.6,73.55,31.6,32.4,33.7,35.2
2026-02-24 08:20:37,44.3,2703,106.7,73.52,29.8,29.7,34,33.1
2026-02-24 08:20:38,47.4,2511,96,73.52,31.6,31.1,33,34.3
2026-02-24 08:20:39,37.5,2085,95.5,73.48,33.2,32.1,32.9,32.5
2026-02-24 08:20:40,55.7,3648,84.4,73.48,32.2,31.1,33.4,32.5
2026-02-24 08:20:41,24.8,1204,94.2,73.46,30.8,32.2,32.7,32.6
2026-02-24 08:20:42,44.9,2244,84.1,73.43,30.8,34.2,31.8,33.2
2026-02-24 08:20:43,36.9,2384,88.5,73.42,32.9,33.9,34.5,34.4
2026-02-24 08:20:44,36.8,2263,97.2,73.39,29.7,31.1,33.6,33.6
2026-02-24 08:20:45,62.3,3499,97.7,73.38,31.9,31.9,33.7,33.6
2026-02-24 08:20:46,60.8,3634,89.5,73.33,30.2,31.7,32.2,33.3
2026-02-24 08:20:47,69,4186,88.6,73.29,32.1,31.1,33,33.5
2026-02-24 08:20:48,41,2230,90.4,73.28,30,32.2,32.7,32.4
2026-02-24 08:20:49,45.5,2839,103.4,73.23,32.4,32.1,32,32.8
2026-02-24 08:20:50,21.7,1094,75.8,73.21,30.7,31.4,32.1,32.4
2026-02-24 08:20:51,39.2,2249,91.2,73.21,32.5,31.3,30.9,34
2026-02-24 08:20:52,71.5,4513,98.6,73.17,33.5,32.2,33,31.5
2026-02-24 08:20:53,38.8,2242,91,73.15,30.1,31.5,32.3,31.4
2026-02-24 08:20:54,27.5,1149,84.9,73.15,31,29.9,31.2,32.7
2026-02-24 08:20:55,45.6,2657,95.9,73.13,30.6,31.8,33.4,34.3
2026-02-24 08:20:56,63.7,3312,97.3,73.09,32.2,31.7,30.9,35.6
2026-02-24 08:20:57,21.3,1120,84.6,73.07,33.2,31.7,32.5,31.5
2026-02-24 08:20:58,41.2,2281,90.1,73.03,32.2,31.6,31.2,32.1
2026-02-24 08:20:59,52,4072,96,73,36,31,33.4,31.1
2026-02-24 08:21:00,74.7,4629,87.4,73,31.9,31,34,34.8
2026-02-24 08:21:01,35.8,2281,91.8,72.97,32.2,30.1,33.4,32.9
2026-02-24 08:21:02,67.8,4128,90.6,72.94,31.8,32.9,35.4,33.9
2026-02-24 08:21:03,38.5,2151,91,72.91,32.7,30.5,30.7,32.9
2026-02-24 08:21:04,29.5,967,91,72.91,31.8,31.8,32.8,34.3
2026-02-24 08:21:05,28,2224,99.7,72.9,31.7,29.1,34.4,35.5
2026-02-24 08:21:06,41.7,2347,98.6,72.9,31.4,31.5,33.6,31
2026-02-24 08:21:07,44.7,2423,94.8,72.87,31.1,32.4,32.4,33.7
2026-02-24 08:21:08,40.2,2223,90.7,72.84,33.6,30.8,33.1,32.8
2026-02-24 08:21:09,60.8,3970,82,72.8,32.7,31.3,34.4,33.6
2026-02-24 08:21:10,47.8,3092,86.4,72.78,33.6,33,32.4,33.8
2026-02-24 08:21:11,43.4,3000,98.7,72.76,31.4,31.1,32,31.3
2026-02-24 08:21:12,36,2244,86.6,72.75,32.4,33.1,33.3,32.5
2026-02-24 08:21:13,25.6,1501,90.1,72.75,32.4,33.1,34.9,33.1
2026-02-24 08:21:14,15.6,861,98.6,72.73,30,33,29.9,32.5
2026-02-24 08:21:15,48.2,2425,84.2,72.73,33.2,32.4,34,32.1
2026-02-24 08:21:16,45.4,2802,102.5,72.66,32.1,32.9,33.8,33.8
2026-02-24 08:21:17,65.5,3829,91.3,72.64,32.6,32,31.5,32.9
2026-02-24 08:21:18,49.4,2849,77.5,72.63,32.8,33.8,35.4,33.4
2026-02-24 08:21:19,57,3736,85.8,72.61,32.2,32.6,32.9,32.2
2026-02-24 08:21:20,45.6,3099,90.3,72.55,30.3,31.7,32.4,32.7
2026-02-24 08:21:21,32.7,2698,100.3,72.52,32.8,33.5,33.6,34.8
2026-02-24 08:21:22,49.3,3097,98.4,72.43,32.8,32.1,35.5,32.1
2026-02-24 08:21:23,50.1,2978,96.3,72.43,31.8,32.7,34.1,33.2
2026-02-24 08:21:24,32.7,1690,94.4,72.41,32.9,30.5,31.7,33.9
2026-02-24 08:21:25,44.6,2666,91.4,72.39,32.1,32.6,30.9,34.2
2026-02-24 08:21:26,75,5016,88.9,72.37,30,33.2,33.1,33.8
2026-02-24 08:21:27,28.1,1615,85.4,72.34,32.8,32,33.5,33.9
2026-02-24 08:21:28,67.1,4539,98.1,72.31,32.4,33.9,31.7,33.9
2026-02-24 08:21:29,41.6,2429,92.7,72.3,33.3,31,32.3,30.8
2026-02-24 08:21:30,67.2,4095,97.9,72.29,30.5,32.6,32.1,33.1
2026-02-24 08:21:31,32.4,2688,105.8,72.28,31.1,32.6,32.2,33.9
2026-02-24 08:21:32,44,2648,94.6,72.25,30.4,33,32.4,32.3
2026-02-24 08:21:33,49.7,2546,91.1,72.24,31.1,34.2,35.3,31.4
2026-02-24 08:21:34,43.3,2396,98.1,72.16,32.8,32.1,32,33.9
2026-02-24 08:21:35,54.9,2977,89.3,72.12,33,32.8,34.6,34.1
2026-02-24 08:21:36,42.5,2577,94.6,72.12,31.7,32.4,33.2,33.3
2026-02-24 08:21:37,63.1,3614,103.4,72.12,31.2,29.7,32.4,31.6
2026-02-24 08:21:38,47.6,2969,88.3,72.07,30.7,31.4,33.3,32.5
2026-02-24 08:21:39,55.4,3811,86.4,72.06,34.2,30.9,34.8,35.2
2026-02-24 08:21:40,27.2,1339,85.6,72,33.2,31.2,34.4,35.4
2026-02-24 08:21:41,35.1,1803,99.4,71.99,30.7,30.9,32.7,34.2
